time;V(Net-_U2-VO_);
1.2219;5.00114;
1.2229;5.0045;
1.2239;5.00106;
1.2249;5.00458;
1.2259;5.00098;
1.2269;5.00466;
1.2279;5.00091;
1.2289;5.00473;
1.2299;5.00084;
1.2309;5.0048;
1.2319;5.00076;
1.2329;5.00487;
1.2339;5.00069;
1.2349;5.00495;
1.2359;5.00062;
1.2369;5.00502;
1.2379;5.00056;
1.2389;5.00508;
1.2399;5.00049;
1.2409;5.00514;
1.2419;5.00043;
1.2429;5.0052;
1.2439;5.00036;
1.2449;5.00527;
1.2459;5.0003;
1.2469;5.00534;
1.2479;5.00024;
1.2489;5.00539;
1.2499;5.00018;
1.2509;5.00545;
1.2519;5.00012;
1.2529;5.00551;
1.2539;5.00006;
1.2549;5.00557;
1.2559;5;
1.2569;5.00563;
1.2579;4.99995;
1.2589;5.00568;
1.2599;4.99989;
1.2609;5.00574;
1.2619;4.99983;
1.2629;5.00579;
1.2639;4.99978;
1.2649;5.00585;
1.2659;4.99973;
1.2669;5.0059;
1.2679;4.99968;
1.2689;5.00595;
1.2699;4.99963;
1.2709;5.006;
1.2719;4.99957;
1.2729;5.00605;
1.2739;4.99953;
1.2749;5.0061;
1.2759;4.99948;
1.2769;5.00615;
1.2779;4.99943;
1.2789;5.00619;
1.2799;4.99939;
1.2809;5.00623;
1.2819;4.99934;
1.2829;5.00628;
1.2839;4.9993;
1.2849;5.00632;
1.2859;4.99926;
1.2869;5.00636;
1.2879;4.99923;
1.2889;5.00639;
1.2899;4.99919;
1.2909;5.00643;
1.2919;4.99915;
1.2929;5.00646;
1.2939;4.99912;
1.2949;5.0065;
1.2959;4.99909;
1.2969;5.00653;
1.2979;4.99906;
1.2989;5.00655;
1.2999;4.99903;
1.3009;5.00658;
1.3019;4.999;
1.3029;5.00661;
1.3039;4.99898;
1.3049;5.00663;
1.3059;4.99896;
1.3069;5.00666;
1.3079;4.99894;
1.3089;5.00668;
1.3099;4.99891;
1.3109;5.00669;
1.3119;4.99889;
1.3129;5.00671;
1.3139;4.99888;
1.3149;5.00673;
1.3159;4.99886;
1.3169;5.00674;
1.3179;4.99885;
1.3189;5.00676;
1.3199;4.99884;
1.3209;5.00677;
1.3219;4.99882;
1.3229;5.00678;
1.3239;4.99882;
1.3249;5.00679;
1.3259;4.99881;
1.3269;5.00679;
1.3279;4.9988;
1.3289;5.0068;
1.3299;4.9988;
1.3309;5.0068;
1.3319;4.99879;
1.3329;5.0068;
1.3339;4.99879;
1.3349;5.00681;
1.3359;4.99879;
1.3369;5.00681;
1.3379;4.9988;
1.3389;5.0068;
1.3399;4.9988;
1.3409;5.0068;
1.3419;4.9988;
1.3429;5.00679;
1.3439;4.99881;
1.3449;5.00679;
1.3459;4.99882;
1.3469;5.00678;
1.3479;4.99883;
1.3489;5.00677;
1.3499;4.99884;
1.3509;5.00676;
1.3519;4.99885;
1.3529;5.00674;
1.3539;4.99886;
1.3549;5.00673;
1.3559;4.99888;
1.3569;5.00672;
1.3579;4.99889;
1.3589;5.0067;
1.3599;4.99891;
1.3609;5.00668;
1.3619;4.99893;
1.3629;5.00666;
1.3639;4.99895;
1.3649;5.00664;
1.3659;4.99897;
1.3669;5.00662;
1.3679;4.999;
1.3689;5.00659;
1.3699;4.99902;
1.3709;5.00656;
1.3719;4.99905;
1.3729;5.00654;
1.3739;4.99908;
1.3749;5.00651;
1.3759;4.99911;
1.3769;5.00648;
1.3779;4.99914;
1.3789;5.00645;
1.3799;4.99917;
1.3809;5.00642;
1.3819;4.9992;
1.3829;5.00638;
1.3839;4.99924;
1.3849;5.00635;
1.3859;4.99927;
1.3869;5.00631;
1.3879;4.99931;
1.3889;5.00627;
1.3899;4.99935;
1.3909;5.00623;
1.3919;4.99938;
1.3929;5.00619;
1.3939;4.99943;
1.3949;5.00616;
1.3959;4.99947;
1.3969;5.00611;
1.3979;4.99951;
1.3989;5.00607;
1.3999;4.99956;
1.4009;5.00602;
1.4019;4.9996;
1.4029;5.00598;
1.4039;4.99965;
1.4049;5.00593;
1.4059;4.9997;
1.4069;5.00588;
1.4079;4.99974;
1.4089;5.00583;
1.4099;4.9998;
1.4109;5.00578;
1.4119;4.99985;
1.4129;5.00573;
1.4139;4.9999;
1.4149;5.00568;
1.4159;4.99995;
1.4169;5.00562;
1.4179;5.00001;
1.4189;5.00557;
1.4199;5.00006;
1.4209;5.00551;
1.4219;5.00012;
1.4229;5.00545;
1.4239;5.00018;
1.4249;5.0054;
1.4259;5.00023;
1.4269;5.00534;
1.4279;5.00029;
1.4289;5.00528;
1.4299;5.00035;
1.4309;5.00522;
1.4319;5.00041;
1.4329;5.00516;
1.4339;5.00047;
1.4349;5.0051;
1.4359;5.00053;
1.4369;5.00504;
1.4379;5.0006;
1.4389;5.00497;
1.4399;5.00066;
1.4409;5.00491;
1.4419;5.00072;
1.4429;5.00485;
1.4439;5.00079;
1.4449;5.00478;
1.4459;5.00085;
1.4469;5.00472;
1.4479;5.00092;
1.4489;5.00465;
1.4499;5.00098;
1.4509;5.00459;
1.4519;5.00104;
1.4529;5.00453;
1.4539;5.00111;
1.4549;5.00446;
1.4559;5.00117;
1.4569;5.0044;
1.4579;5.00124;
1.4589;5.00433;
1.4599;5.0013;
1.4609;5.00427;
1.4619;5.00137;
1.4629;5.0042;
1.4639;5.00144;
1.4649;5.00413;
1.4659;5.0015;
1.4669;5.00407;
1.4679;5.00157;
1.4689;5.004;
1.4699;5.00164;
1.4709;5.00393;
1.4719;5.0017;
1.4729;5.00386;
1.4739;5.00177;
1.4749;5.0038;
1.4759;5.00184;
1.4769;5.00373;
1.4779;5.00191;
1.4789;5.00366;
1.4799;5.00198;
1.4809;5.00359;
1.4819;5.00204;
1.4829;5.00353;
1.4839;5.00211;
1.4849;5.00346;
1.4859;5.00218;
1.4869;5.00339;
1.4879;5.00225;
1.4889;5.00332;
1.4899;5.00232;
1.4909;5.00325;
1.4919;5.00239;
1.4929;5.00318;
1.4939;5.00246;
1.4949;5.00311;
1.4959;5.00253;
1.4969;5.00304;
1.4979;5.0026;
1.4989;5.00297;
1.4999;5.00267;
1.5009;5.0029;
1.5019;5.00274;
1.5029;5.00282;
1.5039;5.00282;
1.5049;5.00275;
1.5059;5.00289;
1.5069;5.00268;
1.5079;5.00296;
1.5089;5.00261;
1.5099;5.00303;
1.5109;5.00254;
1.5119;5.0031;
1.5129;5.00246;
1.5139;5.00317;
1.5149;5.0024;
1.5159;5.00324;
1.5169;5.00233;
1.5179;5.00331;
1.5189;5.00226;
1.5199;5.00337;
1.5209;5.00219;
1.5219;5.00344;
1.5229;5.00213;
1.5239;5.00351;
1.5249;5.00206;
1.5259;5.00357;
1.5269;5.002;
1.5279;5.00363;
1.5289;5.00193;
1.5299;5.0037;
1.5309;5.00186;
1.5319;5.00378;
1.5329;5.00179;
1.5339;5.00384;
1.5349;5.00173;
1.5359;5.00391;
1.5369;5.00167;
1.5379;5.00397;
1.5389;5.0016;
1.5399;5.00403;
1.5409;5.00154;
1.5419;5.00409;
1.5429;5.00148;
1.5439;5.00415;
1.5449;5.00142;
1.5459;5.00421;
1.5469;5.00136;
1.5479;5.00427;
1.5489;5.0013;
1.5499;5.00433;
1.5509;5.00125;
1.5519;5.00438;
1.5529;5.00119;
1.5539;5.00444;
1.5549;5.00113;
1.5559;5.0045;
1.5569;5.00108;
1.5579;5.00455;
1.5589;5.00102;
1.5599;5.00461;
1.5609;5.00097;
1.5619;5.00466;
1.5629;5.00092;
1.5639;5.00471;
1.5649;5.00086;
1.5659;5.00477;
1.5669;5.00081;
1.5679;5.00482;
1.5689;5.00075;
1.5699;5.00488;
1.5709;5.0007;
1.5719;5.00492;
1.5729;5.00065;
1.5739;5.00498;
1.5749;5.0006;
1.5759;5.00502;
1.5769;5.00055;
1.5779;5.00508;
1.5789;5.0005;
1.5799;5.00512;
1.5809;5.00045;
1.5819;5.00517;
1.5829;5.00041;
1.5839;5.00522;
1.5849;5.00036;
1.5859;5.00526;
1.5869;5.00032;
1.5879;5.00531;
1.5889;5.00027;
1.5899;5.00535;
1.5909;5.00023;
1.5919;5.00539;
1.5929;5.00019;
1.5939;5.00544;
1.5949;5.00015;
1.5959;5.00547;
1.5969;5.00011;
1.5979;5.00551;
1.5989;5.00007;
1.5999;5.00555;
1.6009;5.00003;
1.6019;5.00559;
1.6029;4.99999;
1.6039;5.00562;
1.6049;4.99996;
1.6059;5.00566;
1.6069;4.99993;
1.6079;5.00569;
1.6089;4.9999;
1.6099;5.00572;
1.6109;4.99986;
1.6119;5.00575;
1.6129;4.99983;
1.6139;5.00578;
1.6149;4.99981;
1.6159;5.00581;
1.6169;4.99978;
1.6179;5.00584;
1.6189;4.99975;
1.6199;5.00586;
1.6209;4.99973;
1.6219;5.00588;
1.6229;4.9997;
1.6239;5.00591;
1.6249;4.99968;
1.6259;5.00593;
1.6269;4.99966;
1.6279;5.00595;
1.6289;4.99964;
1.6299;5.00597;
1.6309;4.99962;
1.6319;5.00598;
1.6329;4.99961;
1.6339;5.006;
1.6349;4.99959;
1.6359;5.00602;
1.6369;4.99958;
1.6379;5.00603;
1.6389;4.99956;
1.6399;5.00604;
1.6409;4.99955;
1.6419;5.00605;
1.6429;4.99954;
1.6439;5.00607;
1.6449;4.99953;
1.6459;5.00607;
1.6469;4.99952;
1.6479;5.00608;
1.6489;4.99952;
1.6499;5.00609;
1.6509;4.99951;
1.6519;5.00609;
1.6529;4.99951;
1.6539;5.0061;
1.6549;4.99951;
1.6559;5.0061;
1.6569;4.9995;
1.6579;5.0061;
1.6589;4.9995;
1.6599;5.0061;
1.6609;4.9995;
1.6619;5.0061;
1.6629;4.9995;
1.6639;5.0061;
1.6649;4.99951;
1.6659;5.00609;
1.6669;4.99951;
1.6679;5.00609;
1.6689;4.99952;
1.6699;5.00608;
1.6709;4.99952;
1.6719;5.00607;
1.6729;4.99953;
1.6739;5.00606;
1.6749;4.99954;
1.6759;5.00605;
1.6769;4.99955;
1.6779;5.00604;
1.6789;4.99957;
1.6799;5.00603;
1.6809;4.99958;
1.6819;5.00601;
1.6829;4.99959;
1.6839;5.006;
1.6849;4.99961;
1.6859;5.00599;
1.6869;4.99963;
1.6879;5.00597;
1.6889;4.99964;
1.6899;5.00595;
1.6909;4.99966;
1.6919;5.00593;
1.6929;4.99968;
1.6939;5.00591;
1.6949;4.9997;
1.6959;5.00589;
1.6969;4.99973;
1.6979;5.00586;
1.6989;4.99975;
1.6999;5.00584;
1.7009;4.99977;
1.7019;5.00581;
1.7029;4.9998;
1.7039;5.00579;
1.7049;4.99983;
1.7059;5.00576;
1.7069;4.99985;
1.7079;5.00573;
1.7089;4.99988;
1.7099;5.0057;
1.7109;4.99991;
1.7119;5.00567;
1.7129;4.99994;
1.7139;5.00564;
1.7149;4.99998;
1.7159;5.00561;
1.7169;5.00001;
1.7179;5.00558;
1.7189;5.00004;
1.7199;5.00554;
1.7209;5.00008;
1.7219;5.0055;
1.7229;5.00011;
1.7239;5.00547;
1.7249;5.00015;
1.7259;5.00543;
1.7269;5.00019;
1.7279;5.00539;
1.7289;5.00023;
1.7299;5.00535;
1.7309;5.00027;
1.7319;5.00531;
1.7329;5.00031;
1.7339;5.00527;
1.7349;5.00035;
1.7359;5.00523;
1.7369;5.00039;
1.7379;5.00519;
1.7389;5.00044;
1.7399;5.00514;
1.7409;5.00048;
1.7419;5.0051;
1.7429;5.00053;
1.7439;5.00505;
1.7449;5.00057;
1.7459;5.00501;
1.7469;5.00062;
1.7479;5.00496;
1.7489;5.00067;
1.7499;5.00491;
1.7509;5.00071;
1.7519;5.00486;
1.7529;5.00076;
1.7539;5.00481;
1.7549;5.00082;
1.7559;5.00476;
1.7569;5.00087;
1.7579;5.00471;
1.7589;5.00092;
1.7599;5.00466;
1.7609;5.00097;
1.7619;5.00461;
1.7629;5.00102;
1.7639;5.00455;
1.7649;5.00108;
1.7659;5.0045;
1.7669;5.00113;
1.7679;5.00445;
1.7689;5.00118;
1.7699;5.00439;
1.7709;5.00124;
1.7719;5.00433;
1.7729;5.0013;
1.7739;5.00428;
1.7749;5.00135;
1.7759;5.00422;
1.7769;5.00141;
1.7779;5.00417;
1.7789;5.00147;
1.7799;5.00411;
1.7809;5.00152;
1.7819;5.00405;
1.7829;5.00158;
1.7839;5.00399;
1.7849;5.00164;
1.7859;5.00393;
1.7869;5.0017;
1.7879;5.00387;
1.7889;5.00176;
1.7899;5.00381;
1.7909;5.00182;
1.7919;5.00375;
1.7929;5.00188;
1.7939;5.0037;
1.7949;5.00194;
1.7959;5.00363;
1.7969;5.002;
1.7979;5.00357;
1.7989;5.00206;
1.7999;5.00351;
1.8009;5.00212;
1.8019;5.00345;
1.8029;5.00218;
1.8039;5.00339;
1.8049;5.00224;
1.8059;5.00333;
1.8069;5.00231;
1.8079;5.00327;
1.8089;5.00237;
1.8099;5.00321;
1.8109;5.00243;
1.8119;5.00314;
1.8129;5.00249;
1.8139;5.00308;
1.8149;5.00255;
1.8159;5.00302;
1.8169;5.00261;
1.8179;5.00296;
1.8189;5.00267;
1.8199;5.0029;
1.8209;5.00273;
1.8219;5.00284;
1.8229;5.0028;
1.8239;5.00278;
1.8249;5.00286;
1.8259;5.00272;
1.8269;5.00291;
1.8279;5.00266;
1.8289;5.00297;
1.8299;5.0026;
1.8309;5.00303;
1.8319;5.00254;
1.8329;5.00309;
1.8339;5.00248;
1.8349;5.00315;
1.8359;5.00242;
1.8369;5.00321;
1.8379;5.00236;
1.8389;5.00327;
1.8399;5.0023;
1.8409;5.00333;
1.8419;5.00224;
1.8429;5.00339;
1.8439;5.00219;
1.8449;5.00345;
1.8459;5.00213;
1.8469;5.0035;
1.8479;5.00207;
1.8489;5.00356;
1.8499;5.00201;
1.8509;5.00362;
1.8519;5.00196;
1.8529;5.00367;
1.8539;5.0019;
1.8549;5.00373;
1.8559;5.00185;
1.8569;5.00379;
1.8579;5.00179;
1.8589;5.00384;
1.8599;5.00174;
1.8609;5.00389;
1.8619;5.00168;
1.8629;5.00395;
1.8639;5.00163;
1.8649;5.004;
1.8659;5.00158;
1.8669;5.00405;
1.8679;5.00153;
1.8689;5.0041;
1.8699;5.00147;
1.8709;5.00415;
1.8719;5.00142;
1.8729;5.0042;
1.8739;5.00138;
1.8749;5.00425;
1.8759;5.00133;
1.8769;5.0043;
1.8779;5.00128;
1.8789;5.00435;
1.8799;5.00123;
1.8809;5.00439;
1.8819;5.00118;
1.8829;5.00444;
1.8839;5.00114;
1.8849;5.00449;
1.8859;5.00109;
1.8869;5.00453;
1.8879;5.00105;
1.8889;5.00457;
1.8899;5.00101;
1.8909;5.00461;
1.8919;5.00096;
1.8929;5.00466;
1.8939;5.00093;
1.8949;5.0047;
1.8959;5.00088;
1.8969;5.00474;
1.8979;5.00084;
1.8989;5.00478;
1.8999;5.0008;
1.9009;5.00481;
1.9019;5.00077;
1.9029;5.00485;
1.9039;5.00073;
1.9049;5.00489;
1.9059;5.0007;
1.9069;5.00492;
1.9079;5.00066;
1.9089;5.00496;
1.9099;5.00063;
1.9109;5.00499;
1.9119;5.00059;
1.9129;5.00502;
1.9139;5.00056;
1.9149;5.00506;
1.9159;5.00053;
1.9169;5.00509;
1.9179;5.0005;
1.9189;5.00511;
1.9199;5.00047;
1.9209;5.00514;
1.9219;5.00044;
1.9229;5.00517;
1.9239;5.00042;
1.9249;5.0052;
1.9259;5.00039;
1.9269;5.00522;
1.9279;5.00037;
1.9289;5.00525;
1.9299;5.00034;
1.9309;5.00527;
1.9319;5.00032;
1.9329;5.00529;
1.9339;5.0003;
1.9349;5.00531;
1.9359;5.00028;
1.9369;5.00533;
1.9379;5.00026;
1.9389;5.00535;
1.9399;5.00024;
1.9409;5.00537;
1.9419;5.00022;
1.9429;5.00539;
1.9439;5.00021;
1.9449;5.0054;
1.9459;5.00019;
1.9469;5.00542;
1.9479;5.00018;
1.9489;5.00543;
1.9499;5.00016;
1.9509;5.00544;
1.9519;5.00015;
1.9529;5.00545;
1.9539;5.00014;
1.9549;5.00547;
1.9559;5.00013;
1.9569;5.00548;
1.9579;5.00012;
1.9589;5.00548;
1.9599;5.00011;
1.9609;5.00549;
1.9619;5.0001;
1.9629;5.0055;
1.9639;5.0001;
1.9649;5.00551;
1.9659;5.0001;
1.9669;5.00551;
1.9679;5.00009;
1.9689;5.00551;
1.9699;5.00009;
1.9709;5.00551;
1.9719;5.00008;
1.9729;5.00551;
1.9739;5.00009;
1.9749;5.00552;
1.9759;5.00009;
1.9769;5.00552;
1.9779;5.00009;
1.9789;5.00551;
1.9799;5.00009;
1.9809;5.00551;
1.9819;5.00009;
1.9829;5.00551;
1.9839;5.0001;
1.9849;5.0055;
1.9859;5.0001;
1.9869;5.0055;
1.9879;5.00011;
1.9889;5.00549;
1.9899;5.00011;
1.9909;5.00548;
1.9919;5.00012;
1.9929;5.00547;
1.9939;5.00013;
1.9949;5.00546;
1.9959;5.00014;
1.9969;5.00545;
1.9979;5.00016;
1.9989;5.00544;
1.9999;5.00017;
2.0009;5.00543;
2.0019;5.00018;
2.0029;5.00541;
2.0039;5.0002;
2.0049;5.0054;
2.0059;5.00021;
2.0069;5.00538;
2.0079;5.00023;
2.0089;5.00537;
2.0099;5.00024;
2.0109;5.00535;
2.0119;5.00026;
2.0129;5.00533;
2.0139;5.00028;
2.0149;5.00531;
2.0159;5.0003;
2.0169;5.00529;
2.0179;5.00032;
2.0189;5.00527;
2.0199;5.00034;
2.0209;5.00525;
2.0219;5.00036;
2.0229;5.00522;
2.0239;5.00039;
2.0249;5.0052;
2.0259;5.00041;
2.0269;5.00518;
2.0279;5.00044;
2.0289;5.00515;
2.0299;5.00046;
2.0309;5.00512;
2.0319;5.00049;
2.0329;5.00509;
2.0339;5.00052;
2.0349;5.00507;
2.0359;5.00055;
2.0369;5.00504;
2.0379;5.00058;
2.0389;5.00501;
2.0399;5.00061;
2.0409;5.00498;
2.0419;5.00064;
2.0429;5.00495;
2.0439;5.00067;
2.0449;5.00492;
2.0459;5.0007;
2.0469;5.00488;
2.0479;5.00074;
2.0489;5.00485;
2.0499;5.00077;
2.0509;5.00481;
2.0519;5.0008;
2.0529;5.00478;
2.0539;5.00084;
2.0549;5.00475;
2.0559;5.00088;
2.0569;5.00471;
2.0579;5.00091;
2.0589;5.00467;
2.0599;5.00095;
2.0609;5.00463;
2.0619;5.00099;
2.0629;5.00459;
2.0639;5.00103;
2.0649;5.00456;
2.0659;5.00107;
2.0669;5.00452;
2.0679;5.0011;
2.0689;5.00448;
2.0699;5.00114;
2.0709;5.00444;
2.0719;5.00119;
2.0729;5.00439;
2.0739;5.00123;
2.0749;5.00436;
2.0759;5.00127;
2.0769;5.00431;
2.0779;5.00131;
2.0789;5.00427;
2.0799;5.00135;
2.0809;5.00422;
2.0819;5.0014;
2.0829;5.00418;
2.0839;5.00144;
2.0849;5.00414;
2.0859;5.00149;
2.0869;5.00409;
2.0879;5.00153;
2.0889;5.00405;
2.0899;5.00158;
2.0909;5.004;
2.0919;5.00162;
2.0929;5.00396;
2.0939;5.00167;
2.0949;5.00391;
2.0959;5.00171;
2.0969;5.00387;
2.0979;5.00176;
2.0989;5.00382;
2.0999;5.00181;
2.1009;5.00377;
2.1019;5.00185;
2.1029;5.00372;
2.1039;5.0019;
2.1049;5.00368;
2.1059;5.00195;
2.1069;5.00363;
2.1079;5.002;
2.1089;5.00358;
2.1099;5.00205;
2.1109;5.00353;
2.1119;5.00209;
2.1129;5.00348;
2.1139;5.00214;
2.1149;5.00344;
2.1159;5.00219;
2.1169;5.00339;
2.1179;5.00224;
2.1189;5.00334;
2.1199;5.00229;
2.1209;5.00329;
2.1219;5.00234;
2.1229;5.00324;
2.1239;5.00239;
2.1249;5.00319;
2.1259;5.00243;
2.1269;5.00314;
2.1279;5.00248;
2.1289;5.00309;
2.1299;5.00253;
2.1309;5.00304;
2.1319;5.00258;
2.1329;5.003;
2.1339;5.00263;
2.1349;5.00295;
2.1359;5.00268;
2.1369;5.0029;
2.1379;5.00273;
2.1389;5.00285;
2.1399;5.00278;
2.1409;5.0028;
2.1419;5.00283;
2.1429;5.00275;
2.1439;5.00288;
2.1449;5.00271;
2.1459;5.00292;
2.1469;5.00266;
2.1479;5.00297;
2.1489;5.00261;
2.1499;5.00302;
2.1509;5.00256;
2.1519;5.00307;
2.1529;5.00251;
2.1539;5.00312;
2.1549;5.00247;
2.1559;5.00316;
2.1569;5.00242;
2.1579;5.00321;
2.1589;5.00237;
2.1599;5.00326;
2.1609;5.00232;
2.1619;5.0033;
2.1629;5.00228;
2.1639;5.00335;
2.1649;5.00223;
2.1659;5.00339;
2.1669;5.00219;
2.1679;5.00344;
2.1689;5.00214;
2.1699;5.00349;
2.1709;5.00209;
2.1719;5.00353;
2.1729;5.00205;
2.1739;5.00358;
2.1749;5.00201;
2.1759;5.00362;
2.1769;5.00196;
2.1779;5.00366;
2.1789;5.00192;
2.1799;5.0037;
2.1809;5.00187;
2.1819;5.00375;
2.1829;5.00183;
2.1839;5.00379;
2.1849;5.00179;
2.1859;5.00383;
2.1869;5.00175;
2.1879;5.00387;
2.1889;5.00171;
2.1899;5.00391;
2.1909;5.00167;
2.1919;5.00395;
2.1929;5.00163;
2.1939;5.00399;
2.1949;5.00159;
2.1959;5.00403;
2.1969;5.00155;
2.1979;5.00407;
2.1989;5.00151;
2.1999;5.00411;
2.2009;5.00147;
2.2019;5.00414;
2.2029;5.00144;
2.2039;5.00418;
2.2049;5.0014;
2.2059;5.00422;
2.2069;5.00137;
2.2079;5.00425;
2.2089;5.00133;
2.2099;5.00429;
2.2109;5.0013;
2.2119;5.00432;
2.2129;5.00126;
2.2139;5.00436;
2.2149;5.00123;
2.2159;5.00439;
2.2169;5.0012;
2.2179;5.00442;
2.2189;5.00117;
2.2199;5.00445;
2.2209;5.00114;
2.2219;5.00448;
2.2229;5.00111;
2.2239;5.00451;
2.2249;5.00108;
2.2259;5.00454;
2.2269;5.00105;
2.2279;5.00457;
2.2289;5.00102;
2.2299;5.00459;
2.2309;5.00099;
2.2319;5.00462;
2.2329;5.00097;
2.2339;5.00465;
2.2349;5.00095;
2.2359;5.00467;
2.2369;5.00092;
2.2379;5.0047;
2.2389;5.00089;
2.2399;5.00472;
2.2409;5.00087;
2.2419;5.00474;
2.2429;5.00085;
2.2439;5.00476;
2.2449;5.00083;
2.2459;5.00478;
2.2469;5.00081;
2.2479;5.0048;
2.2489;5.00079;
2.2499;5.00482;
2.2509;5.00077;
2.2519;5.00484;
2.2529;5.00075;
2.2539;5.00486;
2.2549;5.00074;
2.2559;5.00488;
2.2569;5.00072;
2.2579;5.00489;
2.2589;5.0007;
2.2599;5.00491;
2.2609;5.00069;
2.2619;5.00492;
2.2629;5.00067;
2.2639;5.00494;
2.2649;5.00066;
2.2659;5.00495;
2.2669;5.00065;
2.2679;5.00496;
2.2689;5.00064;
2.2699;5.00497;
2.2709;5.00062;
2.2719;5.00498;
2.2729;5.00062;
2.2739;5.00499;
2.2749;5.00061;
2.2759;5.005;
2.2769;5.0006;
2.2779;5.00501;
2.2789;5.00059;
2.2799;5.00501;
2.2809;5.00059;
2.2819;5.00502;
2.2829;5.00058;
2.2839;5.00502;
2.2849;5.00058;
2.2859;5.00503;
2.2869;5.00057;
2.2879;5.00503;
2.2889;5.00057;
2.2899;5.00503;
2.2909;5.00057;
2.2919;5.00503;
2.2929;5.00057;
2.2939;5.00504;
2.2949;5.00057;
2.2959;5.00504;
2.2969;5.00057;
2.2979;5.00503;
2.2989;5.00057;
2.2999;5.00503;
2.3009;5.00057;
2.3019;5.00503;
2.3029;5.00057;
2.3039;5.00503;
2.3049;5.00058;
2.3059;5.00502;
2.3069;5.00058;
2.3079;5.00502;
2.3089;5.00059;
2.3099;5.00501;
2.3109;5.00059;
2.3119;5.005;
2.3129;5.0006;
2.3139;5.005;
2.3149;5.00061;
2.3159;5.00499;
2.3169;5.00062;
2.3179;5.00498;
2.3189;5.00063;
2.3199;5.00497;
2.3209;5.00064;
2.3219;5.00495;
2.3229;5.00065;
2.3239;5.00495;
2.3249;5.00067;
2.3259;5.00493;
2.3269;5.00068;
2.3279;5.00492;
2.3289;5.00069;
2.3299;5.0049;
2.3309;5.0007;
2.3319;5.00489;
2.3329;5.00072;
2.3339;5.00487;
2.3349;5.00074;
2.3359;5.00486;
2.3369;5.00075;
2.3379;5.00484;
2.3389;5.00077;
2.3399;5.00482;
2.3409;5.00079;
2.3419;5.0048;
2.3429;5.00081;
2.3439;5.00479;
2.3449;5.00083;
2.3459;5.00477;
2.3469;5.00085;
2.3479;5.00474;
2.3489;5.00087;
2.3499;5.00472;
2.3509;5.00089;
2.3519;5.0047;
2.3529;5.00091;
2.3539;5.00468;
2.3549;5.00094;
2.3559;5.00465;
2.3569;5.00096;
2.3579;5.00463;
2.3589;5.00098;
2.3599;5.0046;
2.3609;5.00101;
2.3619;5.00458;
2.3629;5.00103;
2.3639;5.00455;
2.3649;5.00106;
2.3659;5.00453;
2.3669;5.00109;
2.3679;5.0045;
2.3689;5.00112;
2.3699;5.00447;
2.3709;5.00114;
2.3719;5.00444;
2.3729;5.00117;
2.3739;5.00442;
2.3749;5.0012;
2.3759;5.00439;
2.3769;5.00123;
2.3779;5.00435;
2.3789;5.00126;
2.3799;5.00432;
2.3809;5.00129;
2.3819;5.00429;
2.3829;5.00132;
2.3839;5.00426;
2.3849;5.00136;
2.3859;5.00423;
2.3869;5.00139;
2.3879;5.0042;
2.3889;5.00142;
2.3899;5.00416;
2.3909;5.00145;
2.3919;5.00413;
2.3929;5.00149;
2.3939;5.0041;
2.3949;5.00152;
2.3959;5.00406;
2.3969;5.00156;
2.3979;5.00403;
2.3989;5.00159;
2.3999;5.00399;
2.4009;5.00163;
2.4019;5.00395;
2.4029;5.00166;
2.4039;5.00392;
2.4049;5.0017;
2.4059;5.00388;
2.4069;5.00174;
2.4079;5.00385;
2.4089;5.00177;
2.4099;5.00381;
2.4109;5.00181;
2.4119;5.00377;
2.4129;5.00185;
2.4139;5.00374;
2.4149;5.00189;
2.4159;5.0037;
2.4169;5.00193;
2.4179;5.00366;
2.4189;5.00196;
2.4199;5.00362;
2.4209;5.002;
2.4219;5.00358;
2.4229;5.00204;
2.4239;5.00354;
2.4249;5.00208;
2.4259;5.0035;
2.4269;5.00212;
2.4279;5.00346;
2.4289;5.00216;
2.4299;5.00342;
2.4309;5.0022;
2.4319;5.00338;
2.4329;5.00224;
2.4339;5.00335;
2.4349;5.00228;
2.4359;5.00331;
2.4369;5.00232;
2.4379;5.00327;
2.4389;5.00236;
2.4399;5.00322;
2.4409;5.0024;
2.4419;5.00318;
2.4429;5.00244;
2.4439;5.00315;
2.4449;5.00248;
2.4459;5.00311;
2.4469;5.00252;
2.4479;5.00306;
2.4489;5.00256;
2.4499;5.00302;
2.4509;5.0026;
2.4519;5.00298;
2.4529;5.00264;
2.4539;5.00294;
2.4549;5.00268;
2.4559;5.0029;
2.4569;5.00272;
2.4579;5.00286;
2.4589;5.00276;
2.4599;5.00282;
2.4609;5.0028;
2.4619;5.00278;
2.4629;5.00284;
2.4639;5.00274;
2.4649;5.00288;
2.4659;5.0027;
2.4669;5.00292;
2.4679;5.00266;
2.4689;5.00296;
2.4699;5.00262;
2.4709;5.003;
2.4719;5.00258;
2.4729;5.00304;
2.4739;5.00255;
2.4749;5.00308;
2.4759;5.00251;
2.4769;5.00312;
2.4779;5.00247;
2.4789;5.00315;
2.4799;5.00243;
2.4809;5.00319;
2.4819;5.00239;
2.4829;5.00323;
2.4839;5.00235;
2.4849;5.00327;
2.4859;5.00232;
2.4869;5.00331;
2.4879;5.00228;
2.4889;5.00334;
2.4899;5.00224;
2.4909;5.00338;
